file.name,FilePath,ARU_ID,Date,JDate,year,Time,BinStarts,BinStarts_sec_past_midn,sunrise_sec_past_midn,songs_1,songs_2,songs_3,songs_4,songs_5,songs_6,others,listened,standardized_bs,two_min_sc
AB_04_1_2016-06-13_35000_480.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160613_035000.wav,AB_04_1,2016-06-13,165,2016,3:50:00,480,14280,16072,0,0,1,0,0,1,n,n,Single,2
AB_04_1_2016-06-13_40100_120.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160613_040100.wav,AB_04_1,2016-06-13,165,2016,4:01:00,120,14580,16072,4,0,0,0,0,0,n,n,Single,4
AB_04_1_2016-06-13_40100_360.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160613_040100.wav,AB_04_1,2016-06-13,165,2016,4:01:00,360,14820,16072,0,0,0,0,0,0,n,n,Single,0
AB_04_1_2016-06-13_41200_120.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160613_041200.wav,AB_04_1,2016-06-13,165,2016,4:12:00,120,15240,16072,0,1,0,1,2,0,n,n,Single,4
AB_04_1_2016-06-13_41200_240.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160613_041200.wav,AB_04_1,2016-06-13,165,2016,4:12:00,240,15360,16072,1,0,1,0,0,0,n,n,Single,2
AB_04_1_2016-06-13_41200_360.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160613_041200.wav,AB_04_1,2016-06-13,165,2016,4:12:00,360,15480,16072,0,0,0,0,0,0,n,n,Single,0
AB_04_1_2016-06-13_42300_0.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160613_042300.wav,AB_04_1,2016-06-13,165,2016,4:23:00,0,15780,16072,0,0,0,0,0,0,n,n,Single,0
AB_04_1_2016-06-13_42300_240.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160613_042300.wav,AB_04_1,2016-06-13,165,2016,4:23:00,240,16020,16072,1,0,0,2,1,0,n,n,Single,4
AB_04_1_2016-06-13_43400_0.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160613_043400.wav,AB_04_1,2016-06-13,165,2016,4:34:00,0,16440,16072,0,0,0,0,0,0,n,n,Single,0
AB_04_1_2016-06-13_43400_360.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160613_043400.wav,AB_04_1,2016-06-13,165,2016,4:34:00,360,16800,16072,2,2,0,3,2,2,n,n,Single,11
AB_04_1_2016-06-14_33900_480.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160614_033900.wav,AB_04_1,2016-06-14,166,2016,3:39:00,480,13620,16055,0,0,0,0,0,0,n,n,Single,0
AB_04_1_2016-06-14_35000_0.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160614_035000.wav,AB_04_1,2016-06-14,166,2016,3:50:00,0,13800,16055,0,0,0,0,0,0,n,n,Single,0
AB_04_1_2016-06-14_35000_120.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160614_035000.wav,AB_04_1,2016-06-14,166,2016,3:50:00,120,13920,16055,0,0,0,0,0,0,n,n,Single,0
AB_04_1_2016-06-14_41200_0.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160614_041200.wav,AB_04_1,2016-06-14,166,2016,4:12:00,0,15120,16055,0,0,0,0,0,0,n,n,Single,0
AB_04_1_2016-06-14_42300_240.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160614_042300.wav,AB_04_1,2016-06-14,166,2016,4:23:00,240,16020,16055,0,0,0,0,1,1,n,n,Single,2
AB_04_1_2016-06-14_43400_120.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160614_043400.wav,AB_04_1,2016-06-14,166,2016,4:34:00,120,16560,16055,3,1,0,0,0,0,n,n,Single,4
AB_04_1_2016-06-14_43400_360.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160614_043400.wav,AB_04_1,2016-06-14,166,2016,4:34:00,360,16800,16055,0,0,0,0,0,0,n,n,Single,0
AB_04_1_2016-06-15_33900_240.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160615_033900.wav,AB_04_1,2016-06-15,167,2016,3:39:00,240,13380,16041,0,0,0,0,0,0,n,n,Single,0
AB_04_1_2016-06-15_33900_360.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160615_033900.wav,AB_04_1,2016-06-15,167,2016,3:39:00,360,13500,16041,0,0,0,0,0,0,n,n,Single,0
AB_04_1_2016-06-15_35000_120.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160615_035000.wav,AB_04_1,2016-06-15,167,2016,3:50:00,120,13920,16041,0,0,0,0,0,0,n,n,Single,0
AB_04_1_2016-06-15_35000_240.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160615_035000.wav,AB_04_1,2016-06-15,167,2016,3:50:00,240,14040,16041,0,0,0,0,0,0,n,y,Single,0
AB_04_1_2016-06-15_35000_360.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160615_035000.wav,AB_04_1,2016-06-15,167,2016,3:50:00,360,14160,16041,0,0,0,0,0,0,n,n,Single,0
AB_04_1_2016-06-15_41200_120.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160615_041200.wav,AB_04_1,2016-06-15,167,2016,4:12:00,120,15240,16041,0,0,0,0,0,0,n,n,Single,0
AB_04_1_2016-06-15_42300_120.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160615_042300.wav,AB_04_1,2016-06-15,167,2016,4:23:00,120,15900,16041,0,0,0,0,0,0,n,n,Single,0
AB_04_1_2016-06-15_43400_120.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160615_043400.wav,AB_04_1,2016-06-15,167,2016,4:34:00,120,16560,16041,0,0,0,0,0,0,n,n,Single,0
AB_04_1_2016-06-16_35454_120.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160616_035454.wav,AB_04_1,2016-06-16,168,2016,3:54:54,120,14214,16033,0,0,0,0,0,0,n,n,Single,0
AB_04_1_2016-06-19_33900_120.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160619_033900.wav,AB_04_1,2016-06-19,171,2016,3:39:00,120,13260,16032,0,0,0,0,0,0,n,n,Single,0
AB_04_1_2016-06-19_33900_240.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160619_033900.wav,AB_04_1,2016-06-19,171,2016,3:39:00,240,13380,16032,0,0,0,0,0,0,n,n,Single,0
AB_04_1_2016-06-19_35000_0.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160619_035000.wav,AB_04_1,2016-06-19,171,2016,3:50:00,0,13800,16032,0,0,0,0,0,0,n,n,Single,0
AB_04_1_2016-06-19_35000_360.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160619_035000.wav,AB_04_1,2016-06-19,171,2016,3:50:00,360,14160,16032,0,0,0,0,0,0,n,n,Single,0
AB_04_1_2016-06-19_40100_0.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160619_040100.wav,AB_04_1,2016-06-19,171,2016,4:01:00,0,14460,16032,0,0,0,0,0,0,n,n,Single,0
AB_04_1_2016-06-19_41200_120.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160619_041200.wav,AB_04_1,2016-06-19,171,2016,4:12:00,120,15240,16032,0,0,0,0,0,0,n,n,Single,0
AB_04_1_2016-06-19_41200_240.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160619_041200.wav,AB_04_1,2016-06-19,171,2016,4:12:00,240,15360,16032,0,0,0,0,0,0,n,n,Single,0
AB_04_1_2016-06-19_42300_240.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160619_042300.wav,AB_04_1,2016-06-19,171,2016,4:23:00,240,16020,16032,0,0,0,0,0,0,n,n,Single,0
AB_04_1_2016-06-19_43400_240.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160619_043400.wav,AB_04_1,2016-06-19,171,2016,4:34:00,240,16680,16032,0,0,0,0,0,0,n,n,Single,0
AB_04_1_2016-06-20_33900_240.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160620_033900.wav,AB_04_1,2016-06-20,172,2016,3:39:00,240,13380,16041,0,0,0,0,0,0,n,n,Single,0
AB_04_1_2016-06-20_35000_0.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160620_035000.wav,AB_04_1,2016-06-20,172,2016,3:50:00,0,13800,16041,0,0,0,0,0,0,n,n,Single,0
AB_04_1_2016-06-20_35000_120.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160620_035000.wav,AB_04_1,2016-06-20,172,2016,3:50:00,120,13920,16041,0,0,0,0,0,0,n,n,Single,0
AB_04_1_2016-06-20_35000_240.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160620_035000.wav,AB_04_1,2016-06-20,172,2016,3:50:00,240,14040,16041,0,0,0,0,0,0,n,n,Single,0
AB_04_1_2016-06-20_35000_360.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160620_035000.wav,AB_04_1,2016-06-20,172,2016,3:50:00,360,14160,16041,0,0,0,0,0,0,n,n,Single,0
AB_04_1_2016-06-20_40100_120.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160620_040100.wav,AB_04_1,2016-06-20,172,2016,4:01:00,120,14580,16041,0,0,0,0,0,0,n,n,Single,0
AB_04_1_2016-06-20_41200_120.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160620_041200.wav,AB_04_1,2016-06-20,172,2016,4:12:00,120,15240,16041,0,0,0,0,0,0,n,n,Single,0
AB_04_1_2016-06-20_42300_120.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160620_042300.wav,AB_04_1,2016-06-20,172,2016,4:23:00,120,15900,16041,1,0,0,1,1,1,n,n,Single,4
AB_04_1_2016-06-20_43400_120.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160620_043400.wav,AB_04_1,2016-06-20,172,2016,4:34:00,120,16560,16041,0,0,0,0,0,0,n,y,Single,0
AB_04_1_2016-06-21_33900_360.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160621_033900.wav,AB_04_1,2016-06-21,173,2016,3:39:00,360,13500,16054,0,0,0,0,0,0,n,n,Single,0
AB_04_1_2016-06-21_33900_480.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160621_033900.wav,AB_04_1,2016-06-21,173,2016,3:39:00,480,13620,16054,0,0,0,0,0,0,n,n,Single,0
AB_04_1_2016-06-21_35000_120.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160621_035000.wav,AB_04_1,2016-06-21,173,2016,3:50:00,120,13920,16054,0,0,0,0,0,0,n,n,Single,0
AB_04_1_2016-06-21_35000_240.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160621_035000.wav,AB_04_1,2016-06-21,173,2016,3:50:00,240,14040,16054,0,0,0,0,0,0,n,n,Single,0
AB_04_1_2016-06-21_35000_480.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160621_035000.wav,AB_04_1,2016-06-21,173,2016,3:50:00,480,14280,16054,0,0,0,0,0,0,n,n,Single,0
AB_04_1_2016-06-21_40100_240.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160621_040100.wav,AB_04_1,2016-06-21,173,2016,4:01:00,240,14700,16054,0,0,0,0,0,0,n,n,Single,0
AB_04_1_2016-06-21_40100_360.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160621_040100.wav,AB_04_1,2016-06-21,173,2016,4:01:00,360,14820,16054,0,0,0,0,0,0,n,n,Single,0
AB_04_1_2016-06-21_41200_240.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160621_041200.wav,AB_04_1,2016-06-21,173,2016,4:12:00,240,15360,16054,0,0,0,0,0,0,n,n,Single,0
AB_04_1_2016-06-21_42300_120.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160621_042300.wav,AB_04_1,2016-06-21,173,2016,4:23:00,120,15900,16054,0,0,0,0,0,1,n,n,Single,1
AB_04_1_2016-06-21_42300_360.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160621_042300.wav,AB_04_1,2016-06-21,173,2016,4:23:00,360,16140,16054,0,0,0,0,0,0,n,n,Single,0
AB_04_1_2016-06-21_43400_0.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160621_043400.wav,AB_04_1,2016-06-21,173,2016,4:34:00,0,16440,16054,0,0,0,0,0,0,n,n,Single,0
AB_04_1_2016-06-21_43400_120.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160621_043400.wav,AB_04_1,2016-06-21,173,2016,4:34:00,120,16560,16054,0,0,0,0,0,0,n,n,Single,0
AB_04_1_2016-06-22_33900_480.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160622_033900.wav,AB_04_1,2016-06-22,174,2016,3:39:00,480,13620,16071,0,0,0,0,0,0,n,n,Single,0
AB_04_1_2016-06-22_35000_0.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160622_035000.wav,AB_04_1,2016-06-22,174,2016,3:50:00,0,13800,16071,0,0,0,0,0,0,n,n,Single,0
AB_04_1_2016-06-22_35000_360.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160622_035000.wav,AB_04_1,2016-06-22,174,2016,3:50:00,360,14160,16071,0,0,0,0,0,0,n,n,Single,0
AB_04_1_2016-06-22_40100_240.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160622_040100.wav,AB_04_1,2016-06-22,174,2016,4:01:00,240,14700,16071,0,0,0,0,0,0,n,n,Single,0
AB_04_1_2016-06-22_42300_480.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160622_042300.wav,AB_04_1,2016-06-22,174,2016,4:23:00,480,16260,16071,0,0,0,0,0,0,n,n,Single,0
AB_04_1_2016-06-22_43400_0.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160622_043400.wav,AB_04_1,2016-06-22,174,2016,4:34:00,0,16440,16071,0,0,0,0,0,0,n,n,Single,0
AB_04_1_2016-06-24_34300_120.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160624_034300.wav,AB_04_1,2016-06-24,176,2016,3:43:00,120,13500,16119,0,0,0,0,0,0,n,n,Single,0
AB_04_1_2016-06-24_34300_360.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160624_034300.wav,AB_04_1,2016-06-24,176,2016,3:43:00,360,13740,16119,0,0,0,0,0,0,n,n,Single,0
AB_04_1_2016-06-24_35301_480.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160624_035301.wav,AB_04_1,2016-06-24,176,2016,3:53:01,480,14461,16119,0,0,0,0,0,0,n,n,Single,0
AB_04_1_2016-06-24_40300_120.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160624_040300.wav,AB_04_1,2016-06-24,176,2016,4:03:00,120,14700,16119,0,0,0,0,0,0,n,n,Single,0
AB_04_1_2016-06-24_41259_0.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160624_041259.wav,AB_04_1,2016-06-24,176,2016,4:12:59,0,15179,16119,0,0,0,0,0,0,n,n,Single,0
AB_04_1_2016-06-24_41259_240.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160624_041259.wav,AB_04_1,2016-06-24,176,2016,4:12:59,240,15419,16119,0,0,0,0,0,0,n,n,Single,0
AB_04_1_2016-06-24_41259_480.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160624_041259.wav,AB_04_1,2016-06-24,176,2016,4:12:59,480,15659,16119,0,0,0,0,0,0,n,n,Single,0
AB_04_1_2016-06-24_42258_480.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160624_042258.wav,AB_04_1,2016-06-24,176,2016,4:22:58,480,16258,16119,0,0,0,0,0,0,n,n,Single,0
AB_04_1_2016-06-24_43257_0.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160624_043257.wav,AB_04_1,2016-06-24,176,2016,4:32:57,0,16377,16119,0,0,0,0,0,0,n,n,Single,0
AB_04_1_2016-06-26_40400_0.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160626_040400.wav,AB_04_1,2016-06-26,178,2016,4:04:00,0,14640,16184,5,5,5,5,3,4,y,y,Single,27
AB_04_1_2016-06-26_40400_480.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160626_040400.wav,AB_04_1,2016-06-26,178,2016,4:04:00,480,15120,16184,3,4,3,3,0,1,n,y,Single,14
AB_04_1_2016-06-26_41359_0.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160626_041359.wav,AB_04_1,2016-06-26,178,2016,4:13:59,0,15239,16184,0,0,0,1,1,0,n,n,Single,2
AB_04_1_2016-06-26_41359_480.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160626_041359.wav,AB_04_1,2016-06-26,178,2016,4:13:59,480,15719,16184,1,3,3,2,1,2,n,n,Single,12
AB_04_1_2016-06-26_42358_0.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160626_042358.wav,AB_04_1,2016-06-26,178,2016,4:23:58,0,15838,16184,1,0,0,0,0,0,n,n,Single,1
AB_04_1_2016-06-26_42358_360.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160626_042358.wav,AB_04_1,2016-06-26,178,2016,4:23:58,360,16198,16184,1,1,3,1,0,0,n,y,Single,6
AB_04_1_2016-06-26_43357_0.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160626_043357.wav,AB_04_1,2016-06-26,178,2016,4:33:57,0,16437,16184,0,0,0,0,0,0,n,n,Single,0
AB_04_1_2016-06-26_43357_360.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160626_043357.wav,AB_04_1,2016-06-26,178,2016,4:33:57,360,16797,16184,0,2,1,0,0,0,n,n,Single,3
AB_04_1_2016-06-27_35401_0.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160627_035401.wav,AB_04_1,2016-06-27,179,2016,3:54:01,0,14041,16222,3,6,5,2,6,5,n,y,Single,27
AB_04_1_2016-06-27_40400_360.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160627_040400.wav,AB_04_1,2016-06-27,179,2016,4:04:00,360,15000,16222,2,0,0,0,0,0,n,n,Single,2
AB_04_1_2016-06-27_41359_360.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160627_041359.wav,AB_04_1,2016-06-27,179,2016,4:13:59,360,15599,16222,0,0,0,0,0,1,n,n,Single,1
AB_04_1_2016-06-27_42358_0.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160627_042358.wav,AB_04_1,2016-06-27,179,2016,4:23:58,0,15838,16222,0,0,0,0,0,0,n,n,Single,0
AB_04_1_2016-06-27_42358_480.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160627_042358.wav,AB_04_1,2016-06-27,179,2016,4:23:58,480,16318,16222,0,1,0,1,2,2,n,n,Single,6
AB_04_1_2016-06-27_43357_120.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160627_043357.wav,AB_04_1,2016-06-27,179,2016,4:33:57,120,16557,16222,0,1,0,0,0,1,n,n,Single,2
AB_04_1_2016-06-27_43357_240.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160627_043357.wav,AB_04_1,2016-06-27,179,2016,4:33:57,240,16677,16222,1,2,2,0,0,0,n,n,Single,5
AB_04_1_2016-06-28_35501_120.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160628_035501.wav,AB_04_1,2016-06-28,180,2016,3:55:01,120,14221,16265,0,0,0,0,0,0,n,n,Single,0
AB_04_1_2016-06-28_35501_240.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160628_035501.wav,AB_04_1,2016-06-28,180,2016,3:55:01,240,14341,16265,0,0,0,0,0,0,n,n,Single,0
AB_04_1_2016-06-28_40500_240.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160628_040500.wav,AB_04_1,2016-06-28,180,2016,4:05:00,240,14940,16265,0,0,0,0,0,0,n,n,Single,0
AB_04_1_2016-06-28_40500_360.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160628_040500.wav,AB_04_1,2016-06-28,180,2016,4:05:00,360,15060,16265,0,0,0,0,0,0,n,n,Single,0
AB_04_1_2016-06-28_42458_0.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160628_042458.wav,AB_04_1,2016-06-28,180,2016,4:24:58,0,15898,16265,0,0,0,0,0,0,n,n,Single,0
AB_04_1_2016-06-28_42458_480.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160628_042458.wav,AB_04_1,2016-06-28,180,2016,4:24:58,480,16378,16265,2,1,1,0,1,2,n,n,Single,7
AB_04_1_2016-06-28_43457_120.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160628_043457.wav,AB_04_1,2016-06-28,180,2016,4:34:57,120,16617,16265,2,2,1,0,0,0,n,y,Single,5
AB_04_1_2016-06-28_43457_360.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160628_043457.wav,AB_04_1,2016-06-28,180,2016,4:34:57,360,16857,16265,1,0,1,3,4,0,n,n,Single,9
AB_04_1_2016-06-29_34600_120.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160629_034600.wav,AB_04_1,2016-06-29,181,2016,3:46:00,120,13680,16311,6,6,7,6,6,6,n,n,Single,37
AB_04_1_2016-06-29_34600_480.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160629_034600.wav,AB_04_1,2016-06-29,181,2016,3:46:00,480,14040,16311,7,5,4,0,1,0,n,n,Single,17
AB_04_1_2016-06-29_40600_0.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160629_040600.wav,AB_04_1,2016-06-29,181,2016,4:06:00,0,14760,16311,1,0,0,0,0,0,n,n,Single,1
AB_04_1_2016-06-29_40600_360.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160629_040600.wav,AB_04_1,2016-06-29,181,2016,4:06:00,360,15120,16311,0,0,0,0,0,0,n,n,Single,0
AB_04_1_2016-06-29_43557_0.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160629_043557.wav,AB_04_1,2016-06-29,181,2016,4:35:57,0,16557,16311,0,0,0,0,0,0,n,n,Single,0
AB_04_1_2016-06-29_43557_120.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160629_043557.wav,AB_04_1,2016-06-29,181,2016,4:35:57,120,16677,16311,0,0,0,0,0,0,n,n,Single,0
AB_04_1_2016-06-29_43557_360.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160629_043557.wav,AB_04_1,2016-06-29,181,2016,4:35:57,360,16917,16311,0,0,0,0,1,0,n,n,Single,1
AB_04_1_2016-06-30_34700_240.jpeg,X:/OSFL/2016/01/OSFL-AB-04/OSFL-AB-04-1/OSFL-AB-04-1_20160630_034700.wav,AB_04_1,2016-06-30,182,2016,3:47:00,240,13860,16361,6,7,6,5,6,7,n,n,Single,37
